actorId,actorName,actorGender
20761,Sven-Ole Thorsen,M
1225391,Christian Rodska,F
6726,Sheryl Lee,F
1450102,Usko Kantola,F
104795,Bill Paterson,M
82945,Charles Baker,M
1212194,Andrew James Allen,F
78029,Martin Lawrence,M
2888,Will Smith,M
12768,Dan van Husen,F
119545,Spec O'Donnell,M
79931,Caroline John,F
544971,Jan Duggan,F
1295668,Thomas Francis Murphy,M
129663,Hank Garrett,M
585182,Mads Brügger,M
936415,Kim Kold,M
116100,Richard Williams,F
112328,Christopher Backus,M
1155121,P.J. Boudousqué,F
70903,Marc Warren,M
24813,David McCallum,M
10182,Ving Rhames,M
1502521,Bob Lewis,F
1406784,Raymond Wells,F
158223,Rib Hillis,M
1880351,Tommaso Strizzi,F
30096,Catherine Rabett,F
26201,Emil Marwa,M
117036,Milton Kibbee,F
3496,Craig Hall,M
1551021,Nora Bush,F
1513496,George Wayne,F
1562,Iben Hjejle,F
85067,Jumayn Hunter,M
25346,Eva Darlan,F
1018015,Morgan C. Jones,F
1654319,Morris Marshall,F
23182,Volker Bruch,M
166976,Adria Tennor,F
1025797,The Mills Brothers,F
1481412,Hiromi Mineoka,F
934796,Luke Tyler,M
1689264,Kelly Bensimon,F
1559280,Frank Wade,F
368,Reese Witherspoon,F
8602,Alice Braga,F
21985,Mary Jo Smith,F
21736,Jason Miller,M
128408,Regina Orioli,F
1721682,Margot Edwards,F
237887,Led Zeppelin,F
32679,Nello Pazzafini,M
54714,Keith Loneker,M
1371399,Aeriél Miranda,F
1896757,Vince Guerriero,F
14703,Joseph Cousins,M
1173,Mark Margolis,M
1265871,April Montgomery,F
1559737,E. Chatzeemichalee,F
32322,Gérard Lartigau,M
97466,Bertrand Roberson Jr.,F
1040156,José Peña,F
135526,Jack Johnson,M
3201,Pruitt Taylor Vince,M
1936,Martin Balsam,M
34625,Frank Wilcox,M
1029029,Brandon Auret,F
1133986,Yeung Chi-Hing,M
47849,Sue Lloyd,F
40939,Clément Sibony,M
156395,Anne Gee Byrd,F
325,Eminem,M
560299,Greg Wayne Elam,F
99905,Kathleen Byron,F
1803311,Susie Yip,F
133923,Bryan Murphy,F
21343,Ben Chaplin,M
33761,Isuzu Yamada,F
1652517,Daniel Maslany,F
103904,Alice Terry,F
65605,Muhammad Ali,M
50975,Johnny Crawford,M
13695,Silvie Laguna,F
119199,Claude Perron,F
239852,Arisara Thongborisut,F
90175,David Stambaugh,M
1001932,Bruce Hornsby,F
60650,Michael Paré,M
218926,Edward Yankie,M
37049,Andrew Simpson,M
796326,Marilù Tolo,F
96918,Leticia Brédice,F
9811,Fred Williamson,F
1776842,Kami Christiansen,F
37175,Evelyne Bouix,F
1327009,Lorelei Linklater,F
24325,Terry Wilson,F
589812,Matthew 'Stymie' Beard,M
48532,Jeanne Heaton,F
37448,Stephen McNally,F
83530,Jefferson Brown,M
1479153,Mitsuo Tsuda,F
554914,Barry Freeman,F
1186659,Lily Sullivan,F
171244,Helen Gallagher,F
4025,Steve Park,M
16897,Sidney Poitier,M
91785,Aaron Spann,F
1331715,Joshean Mauleón,F
5462,Pinto Colvig,M
1853769,Sonia Tozzi,F
1670886,Toshi Hayama,F
43240,Luciano Rossi,F
568400,Regiane Alves,F
1586954,Joe Wilson,M
1168583,Ita Rina,F
74927,Joakim Nätterqvist,F
74748,Randy Couture,M
1075020,Saskia Rosendahl,F
1788144,Molly Barton,F
1694704,Ming Shi,F
1333933,Nicholas Hamnett,F
150673,Tim Holmes,F
1079906,Martin Pautard,F
55432,Jamie Farr,F
1221086,Susan Yeagley,F
1279733,Rusty McClennon,F
82956,Darcy DeMoss,F
1467174,Sean Francis George,F
58866,Dana Wheeler-Nicholson,F
76225,David Reivers,M
53929,Haylie Duff,F
25256,Victoria Abril,F
30184,Eric Blore,F
1519803,Marcial Umoso,F
45199,Mostefa Djadjam,F
1394794,Keala Wayne Winterhalt,F
91202,Jacki Ray,F
77061,Yun Chan,M
1163379,Si Wai,F
583760,Arieh Elias,M
221944,Katie Aselton,F
13854,Harry Myers,M
26887,Francis Huster,M
46418,Mickey Knox,M
944857,Mike McFarland,M
1275929,Thi Van Khanh Truong,F
45580,Massimo Vanni,M
239305,Joe Gosha,F
2245,Yvan Attal,M
240009,Kunio Murai,F
1557387,Helen Velkovorska,F
62919,Alex Zahara,M
620108,Liliana Gerace,F
7178,Murphy Dunne,F
197185,Ralph Gamble,F
11084,Kelly McGillis,F
111956,Junko Yashiro,F
39816,Ed Begley,M
18613,Kenji Sahara,M
73889,Joe Folau,M
141070,Gertrude Astor,F
23659,Will Ferrell,M
991960,Jack Erdie,F
144418,Tae Kimura,F
25960,Annie Fratellini,F
1277218,Nancy Nave,F
1647142,Clinton Beyerle,F
7431,Kevin Zegers,M
10530,Joe Keaton,M
2296,Clive Owen,M
1329095,Marcus Jakovljevic,F
125867,Vladimir Nefyodov,F
34508,Edward Earle,F
1604131,Kurt Hubler,F
19788,Lauren Gilbert,F
568361,Mary Morris,F
1824610,Julian Sommer,F
240273,Andrea Sartoretti,M
95638,John Pyper-Ferguson,M
14287,May McAvoy,F
89109,Hayley Kiyoko,F
127355,Linda Foster,F
77548,Paul Winchell,M
1295825,Brenda Siemer Scheider,F
48791,Predrag 'Miki' Manojlović,M
11831,Mary Black,F
1337186,Grayson Berry,F
976334,Sergio Acosta,M
137410,Allison Smith,F
2632,Chris Rock,M
48587,Brian Brophy,M
1154191,John Archer Lundgren,M
1067307,Rose Howlett,F
1775927,Kehynde Hill,F
119717,Rockne Tarkington,M
1481066,Wakayo Matsumura,F
65838,Jeremy Sumpter,M
1567208,Silas Cooper,M
1445516,Erich Lane,F
83130,Tommy Kirk,M
112574,Patrick Duffy,M
11701,Angelina Jolie,F
558928,Max Charles,M
3,Harrison Ford,M
145414,Jorge Sanz,M
1111140,Katia Klein,F
57800,Rötger Feldmann,M
136532,Matt Smith,M
45501,John Alderman,M
130713,Ricardo Trêpa,M
1028464,Sadha Triyudha,F
15800,Don Amendolia,M
10477,George Dzundza,M
134429,Zizi Jeanmaire,F
84077,Duane Martin,M
143244,Tanee McCall,F
85874,Manoj Pahwa,F
1232231,Blair Tefkin,F
78589,RuPaul,M
1625410,Nadejda Klein,F
31549,Phil LaMarr,M
38405,John Corbett,M
10461,Caroline Munro,F
1077590,Joseph Piro,F
89040,Ed Nelson,M
73982,Wolfe Morris,F
1062,Christopher Lloyd,M
1120156,Tuccio Musumeci,F
1074967,Reymond Amsalem,F
1809319,Carmen Solar,F
20301,Justin Kirk,M
992814,Thommeray,F
1499393,Giuseppe Moreni,F
86007,Jim Ward,F
64106,Tim Daniel Clark,F
118941,Jennifer Butler,F
109621,Rekha,F
78237,Thea Gill,F
8214,Barry Del Sherman,M
559198,Johanna Gustavsson,F
120046,Dewey Robinson,M
97727,Colette Giacobine,F
16716,Alister Mazzotti,F
584301,Madeleine Lambert,F
23360,Rosemarie Fendel,F
1021524,Parambrata Chatterjee,F
27788,Kumiko Asou,F
1693281,Victor Hugo,F
1720388,Walter Platz,M
102499,Clara Bow,F
37583,Nino Manfredi,M
4512,James Woods,M
1210980,Nicholas Dallas,F
34018,Quim Gutiérrez,F
1332982,Nick Hendrix,M
24299,Jean-Claude Brialy,M
126836,Charles Sullivan,F
232078,Michitaro Mizushima,F
1167922,Makoto Yoshino,F
168875,Gary Weeks,M
60801,Oscar A. Colon,F
56392,Tomas von Brömssen,M
3364,Reginald Denny,M
23676,Eric Bonicatto,F
59077,Jimmy Carr,M
75076,Bronson Webb,M
1021399,Elsebeth Reingaard,F
11662,Jason Lee,M
47861,Glyn Baker,F
1160305,Nikas Safronov,M
21505,Robert Wisdom,M
58733,Jason Davis,M
1155724,Sam Keeley,F
593114,Boris Vian,F
6254,Gustav Knuth,M
939433,Nicolás Rodríguez,M
647061,Tarun Bose,F
103257,Christian Anderson,M
9046,Chazz Palminteri,M
1811,Randy Quaid,M
100977,Stephen Roberts,M
58546,Barbara Carroll,F
1250,Alexander Armstrong,M
131567,Ella-June Henrard,F
20287,Laird Macintosh,M
22308,Albert Dray,F
94647,Michael Halsey,M
155544,Gloria Irizarry,F
68527,William R. Moses,M
1509622,Paul Edney,M
567603,Dustin James Ashley,F
104488,Jerry G. Angelo,F
233531,Laurent Malet,M
84075,Demetri Martin,M
1138248,Ewa Kolasińska,F
6659,Inga Gill,F
231981,Alvin Anson,F
34422,Francis Pierlot,M
176280,Antonia Pemberton,F
1173596,6 Wing,F
50971,Arthur Hunnicutt,M
134216,Carlo Brandt,M
1411663,Maurice Jones Drew,F
37165,Jean-Luc Boutté,F
35987,Chris April,F
41737,Tony Plana,M
1160573,Dung Yi,F
1766594,Lisa Earley,F
37233,Kareena Kapoor,F
130866,Liang Jing,F
1265916,John Africa,F
145216,Miguel Varoni,M
67773,Steve Martin,M
1089913,David Howard,F
5926,Terri Hawkes,F
1492513,Yasuko Agrawa,F
1499236,Sture Bergwall,F
156963,Toshi Toda,M
144279,Arden Cho,F
40965,Victor Maddern,F
1294406,Tom Christianson,F
1759,Grace Lee Whitney,F
1502295,Natalia Smith,F
198149,Bobby Lee,M
2955,Chris Cooper,M
141358,Julian Spencer,F
1632543,Gustavo Novaes,F
579109,Stefan Elbaum,F
1383299,Susan Nickerson,F
1424463,Til Schindler,F
47070,Ingvar Hirdwall,M
1106965,Blanka Heirman,F
140896,Roxanna Augesen,F
4724,Kevin Bacon,M
16927,Gérard Depardieu,M
80758,Boris Kodjoe,M
548336,Athina Zacharopoulou,F
143716,Axel Daeseleire,F
78793,John Archer,M
128198,Fred Kohler,M
388,Jim Broadbent,M
128022,Raizô Ichikawa,F
1267185,Amber Lee Ettinger,F
589874,Sergio Mioni,F
543927,Jacqueline Pagnol,F
1061519,Nicholas Tecosky,M
1367572,Lewis Rainer,F
53892,Colette Kilroy,F
122056,Michele Drake,F
1631796,Lauren Jenna,F
1205628,Alfons Haider,M
29313,Dean Jagger,F
92700,Peggy Ann Clifford,F
58495,Morgan Paull,M
99535,Silvia Dionisio,F
62123,David Moscow,M
135593,Tommy Pistol,M
76526,David Thornton,M
1429986,John Dicks,F
552162,Kristen Clayton,F
39661,Francis Magee,M
15772,Richard Derr,M
1752449,Enrico Cavallero,F
1510,Henry Victor,F
979407,Musa Karagöz,F
1117432,Jon House,F
1024337,Noriko Kitazawa,F
74595,Gordon Michaels,M
35791,Rishi Kapoor,M
1739699,Yi Dong Hian,F
213468,Mantarô Ushio,F
57855,Joanna 'JoJo' Levesque,F
124273,Tatyana Tkach,F
44104,Milena Vukotic,F
1709144,Barbara Nabozny,F
30126,Flora Robson,F
35824,Alice Cooper,M
174653,Roger Wilson,M
1212614,Chevi Colton,F
109844,Byron Barr,M
19131,Marsha Mason,F
1797352,Ulla Johansen,F
1218219,Penny Johnson,F
41644,Assi Dayan,F
118544,Malese Jow,F
1899377,Howard Greenberg,F
26008,Gordon Clapp,M
1188195,Taylor Schwencke,F
1890673,Larissa Tavares,F
3034,Corey Feldman,M
21819,Lewis Teague,M
39121,Moby,M
1584708,Khikmat Gulyamov,F
2696,Allelon Ruggiero,M
1805994,Celia Xavier,F
935328,Yelena Kuzmina,F
202491,James Bate,F
10165,Dickie Moore,M
1160593,Montse Triola,F
36315,Monique Chaumette,F
20093,Scotty Leavenworth,M
82078,Khushboo,F
31,Tom Hanks,M
1452110,Rafer Weigel,F
89570,Carol Speed,F
1702704,Salomon Perel,M
1213573,Taran Killam,F
35597,Jenny McCarthy,F
1065417,Den Obinata,F
11665,Michael Angarano,M
16171,Phoebe Cates,F
54765,Hugo Perez,F
12329,Vittorio De Sica,M
94833,Eric Fink,M
79608,Hélène Bourgeois Leclerc,F
1434800,Rob Mor,F
1844,Til Schweiger,M
585795,Miguel Insua,F
862,George C. Scott,M
54348,Kate McGregor-Stewart,F
83721,Scott Cohen,M
1652603,Jonathan Hervieux,M
5374,Jim Parsons,M
94076,Kingdom Yuen,F
21043,Dylan Walsh,M
1187500,Lisa Ann Goldsmith,F
1283153,Victor García,F
130640,Hailee Steinfeld,F
226408,Charles Lewis,F
1145704,Ann Kunde,F
108215,Allu Arjun,M
62318,Shin'ichirou Miki,M
78916,Farhan Akhtar,M
590558,Aldo Fiorelli,F
40957,Hattie Jacques,F
1237179,Teddy Turner,F
221611,Jonathan Groff,M
32897,Nicholas Turturro,M
24932,Robert Castel,M
1204403,Tina Buranzo,F
1208302,Hammed Animashaun,F
72132,Danny Pino,M
98392,Parvesh Cheena,M
235633,Pascal Vincent,F
225603,三宅健太,M
18514,Asia Argento,F
947663,Mohammed Afifi,M
1883260,Giorgio Guerrieri,F
68109,Sheila Kelley,F
104996,James Cardwell,M
22885,Roberto Blanco,M
67154,Jay Gillespie,M
53266,Clare Grant,F
146573,Frank Aendenboom,F
932323,Margo Prey,F
1890845,John Sillick,F
1767343,Ann Wolfe,F
63608,Jason Watkins,M
143261,Michael Beasley,M
1229,Jeff Bridges,M
13027,Keene Curtis,M
544952,Suzanne Bianchetti,F
1816662,Andrew Dunford,F
65529,Irene Bedard,F
9306,Scott Coffey,M
1236040,Tony Ketcham,F
21582,Mathieu Busson,F
113479,Edmund Murphy,F
120768,Walter Johnson,M
73586,John Wesley,M
16766,John Litel,M
88460,Anna Lee,F
1262855,Pinelopi Tsilika,F
1216462,Jack Duffy,F
551785,Monika Zallinger,F
11033,Paul Stewart,M
2868,S.E. Hinton,F
1722432,Noah Land,F
35530,Christopher Thompson,M
68422,Moira Shearer,F
1353645,Carl M. Leviness,F
1039488,Alessandro Stellacci,F
126204,Haywood Hansell,F
74290,Travis Van Winkle,M
38563,Neville Edwards,M
29274,Leo White,M
9068,Ray Bolger,F
87402,Evan James,M
2169,Michael Jeter,M
14419,Glen Cavender,M
86565,Lucina Paquet,F
51799,Craig Fairbrass,M
1181790,Baldur Trausti Hreinsson,F
1285059,John R. Cumpson,F
19292,Adam Sandler,M
52957,Ray Santiago,M
115012,Binnur Kaya,F
1684032,Kevin Michaels,F
1371552,Jeffrey Corazzini,F
133971,Alice Lake,F
52063,Al Cliver,F
1839910,Martha Tupper,F
1217571,John Michael Bolger,M
2542,Kazuki Kitamura,M
1509032,Prof. Mark Jacobson,F
59185,Kendall Cross,F
100494,Cindy Maranne,F
33192,Joel Edgerton,M
1352093,Stephanie Mace,F
20766,Richard E. Grant,M
54812,Chevy Chase,M
21318,Scout Taylor-Compton,F
11826,Selma Blair,F
21523,Ed Lauter,M
3149,Marilyn Monroe,F
103825,Lane Carroll,F
70131,Tatsuya Nakadai,M
154214,Montell Jordan,M
89879,Soichiro Hoshi,M
101336,Kathryn Leigh Scott,F
39770,Adam Roarke,M
1298353,Ivan Tomić,F
1522834,Maciej Domagalski,F
1010922,Mark Underwood,M
229259,Aditya Narayan,F
18891,Joan Severance,F
232437,George Alexander,F
27772,John Ritter,M
28886,Hans Nielsen,F
127281,Harrison Gilbertson,M
15321,Ion Caramitru,F
95014,Philip Ahn,M
1337780,Byun Yo-han,M
1757139,Guglielmo Badoni,F
7372,Pedro Armendáriz Jr.,M
9995,Jami Gertz,F
130280,Damon Preston,M
1190708,Irina Savina,F
559368,Lyubomir Neikov,M
223477,Joel Basman,M
552408,Hay Petrie,F
115888,Lisa Pelikan,F
97478,Don Collier,M
1514446,Ignacio Peón,F
59692,Ray Charleson,M
1267064,João Bénard da Costa,F
929065,Michael Sirow,M
1167484,Jenny Tschernichin-Larsson,F
27554,Alan Bates,M
10127,Jon Voight,M
1591567,Billy Erb,F
84897,Mark Kelly,M
1411570,Ashley Ross,F
1432105,Pagano Sobrinho,F
3620,Caetano Veloso,M
13787,Crahan Denton,F
1379268,Nigel Genis,F
91609,Joe Rogan,M
12263,Geoffrey Wigdor,M
934159,Eric André,M
85176,Bridgit Mendler,F
106217,Jason Alan Smith,M
1802478,Andre Lambert,F
1213395,Brianne Tju,F
1355336,Lawrence Long,F
1098600,Hiroki Hasegawa,M
189425,Gary Cady,F
1819262,Margareth Braga,F
1107767,Minako Naka,F
73087,Anna Björk,F
3174,Richard Bright,M
7268,Max Perlich,M
1686206,Cláudio Renée,F
240907,Salvatore Arico,F
88350,Annazette Chase,F
2441,Tom Hollander,M
71686,Christopher Gehrman,M
994416,Franco Ceccarelli,F
168707,Amanda Baker,F
86691,Mikhail Pugovkin,M
108099,Elaine Bilstad,F
554560,Lee Seung-Bi,F
997569,Kenneth Collard,F
115708,Dino Shafeek,F
1570313,Melanie Blake Roth,F
34376,Nobuo Kaneko,M
109159,Deborah Landis,F
1185870,Chaoming Cui,F
65500,Tom Keene,M
40223,Joe Carnahan,M
1087747,Kiara Glasco,F
10376,Susan Walsh,F
1263407,Harry Hamada,M
86322,Daniel Bonjour,M
34,Mykelti Williamson,M
73707,Shelley Conn,F
149991,Alan Devine,M
19828,Oriol Vila,F
1467330,William Eddritt,F
178625,Ricky Nixon,F
1483727,Brooke Allison,F
1577439,Jason Curle,F
9565,Louise Lasser,F
162672,Pat Finn,M
172920,Robert Bruce,M
1739277,Jennie Kahn-Jacques,F
1881209,Eda Simac,F
18071,Geoffrey Lewis,M
52849,Louis C.K.,M
1633449,George Aloi,F
1726321,Camilla Roholm,F
936611,Wang Zhen Lin,F
544397,Tolsty,F
1435075,Leno Fletcher,F
992381,Blake Bertrand,M
1480276,Donald Madden,F
4259,Kim Young-min,F
128191,Billy Blanks,M
111470,Wendell K. Phillips,F
931938,Dan Ferniel,F
1004,Danny Aiello,M
1080353,Thomas Cimarro,F
124112,Charles Parnell,M
567992,Chiara Sani,F
76904,Brigitte Roüan,F
113711,Diana Lee Inosanto,F
84215,Jackson Rathbone,M
1193327,Alvin Greenman,F
228712,Abraham Aguilar,F
1537805,Mary Stewart,F
1361269,Aileen Carlyle,F
115378,Wyndham Goldie,M
68890,Tatum O'Neal,F
53519,Lenny Henry,M
222580,André Mattoni,F
85669,Dia Mirza,F
98165,Carolyn Hughes,F
1606821,Cathy O'Hanlon,F
1200817,Satoko Date,F
79951,Tokitoshi Shiota,F
105649,Bill Bolender,M
939703,Mojo Nixon,F
554381,Wally Patch,M
549513,Laura Mae Tate,F
1146166,Ousseynou Diop,F
963745,Buddy Sosthand,M
1671390,Nathan Asher Malnik,M
76974,Warren William,M
83160,Wongsakorn Rassamitat,F
120217,Jack Chefe,M
84073,Eben Young,M
1786577,Tommy Bush,M
1822955,Victor Travis,F
83699,Kyle Howard,M
1443118,Paw Terndrup,F
99121,Arch Hall Sr.,F
7132,Vincent D'Onofrio,M
1446116,Tim Reingruber,F
62596,Kane Hodder,M
1616886,Law Ho-Ming,F
29543,Michelle Phillips,F
112322,Michael Yurchak,M
3416,Demi Moore,F
10132,Colm Feore,M
562719,Andrey Fedortsov,F
14574,Sam Levene,M
82785,Emily Osment,F
51572,Aaron Norris,M
1331692,Tin Settachoke,F
6394,John Lurie,M
88012,Nator 8,F
1299030,Lee Thompson,F
102690,Stoney Jackson,M
1073525,Chelsey Reist,F
73641,Christiane Amanpour,F
1207280,Jamie Harrison,F
1769435,Owen Fielding,M
57599,Seann William Scott,M
84233,Marshall Thompson,M
30003,Ginger Rogers,F
493911,Maaike Neuville,F
100562,Leslie McRae,F
150946,Virginia Welles,F
93910,Jack Holt,M
120725,Yu Rong-Guang,F
18191,Amanda Donohoe,F
102440,Suzee Slater,F
1465954,Georg Nikoloff,F
33818,Aldo Barberito,M
72540,Takeshi Katô,M
1545466,Anthony Cecere,F
10399,Teri Polo,F
454589,Tolepbergen Baisakalov,M
516,Annette Bening,F
62715,Robert Miano,M
126014,Eddie Foster,M
587794,Eric Maturin,M
94786,David Argue,F
994259,Marco Perella,M
103789,Don Barry,F
118014,J.B. McEown,F
8492,Rosemary Murphy,F
930788,Jean Texier,F
92640,Roger Sharpe,M
179351,Reid Hammond,F
1871194,Charley Kohlhase,F
17764,Charles S. Dutton,M
28248,Dwight Schultz,M
21657,Vera Farmiga,F
1248650,Mimoun Ouled Radi,F
151491,Barry Russo,M
86956,Dmitriy Pevtsov,F
232017,Lim Eun-Kyeong,F
996826,Kelli Dawn Hancock,F
1715910,Thomas Stuyck,F
14732,James Gregory,M
47836,Jiří Macháček,M
46903,Genevieve Buechner,F
1747702,Ann Graves,F
586802,Mike Kinney,M
1735946,Judy Ponte,F
43277,Joanne Kelly,F
96721,Charles Trowbridge,M
64383,Anson Leung,F
1492838,Akinori Umezu,F
1332012,Mark C. Hanson,F
229080,Rossana Martini,F
34187,Chuck Hamilton,M
1841261,Linda Libby,F
2712,Michael Biehn,M
1108724,Anthony Welsh,F
9805,Sally Kellerman,F
1819,Robin Curtis,F
20196,Boyd Banks,M
105796,Allene Roberts,F
1594128,Zsuzsa Barsi,F
16431,Sam Elliott,M
101170,Peggy Trentini,F
1593238,Gamal Abdel Nasser,F
42324,Annabelle Gurwitch,F
61437,Trip Taylor,M
830,Joe Cortese,M
1485538,Nicolas Bosc,F
195922,Jeff Rudom,F
555338,Ikunosuke Koizumi,F
6413,Danny Huston,M
208061,Chad Brummett,M
80154,Blake Ritson,M
1049536,Ignacia Allamand,F
1907162,Qualid Mezouar,M
1584654,Charlotte Arnold,F
212003,Ethan Dizon,F
1456676,Andrew Hwang,M
1178622,Cynthia Mace,F
72782,Toni Servillo,M
12519,Virginia Madsen,F
44865,Tom Baker,M
143549,Rebekah Kennedy,F
1303019,Luciano Manara,F
145074,Joëlle Bernard,F
1298381,Nathan Clarkson,F
9856,Ian Fleming,M
197335,Andrea Lewis,F
942025,Edmundo Espino,M
1214974,Mark Smith,M
102093,Goyo Lebrero,F
1241613,Behroze Sabzwari,F
1325254,Jerry Allgor,F
116964,Fernande Bouchard,F
51637,Antonio Prester,F
12410,Bo Hopkins,M
141934,Jessica Edwards,F
1042160,Pablo Pinedo,M
1431935,Dimitrina Velinova,F
1062819,Tim Reinhard,M
55615,Megan Park,F
932503,Nargis Fakhri,F
117414,Fay Holden,F
1678833,Jeanne Reynolds,F
127356,Tomiko Ishizuka,F
11794,Frances Bay,F
1424249,Matt Lockwood,F
100619,Jenny Neumann,F
1557711,Kelvin Bonneau,F
15200,Jane Birkin,F
10427,Anne Archer,F
6024,Loïc Brabant,F
102426,Billy Curtis,M
141195,Wayne Tippit,M
131579,Ulf Johanson,F
1476245,Beverly Ndukwu,F
224429,Yvette Andréyor,F
137970,Matthew Jordon,F
213476,Mitsutoshi Ishigami,F
1752956,Natasha Jenssen,F
1600741,M. Mamin,F
135356,Frank Fenton,M
1706583,Matthew Munroe,M
21283,Lee Richardson,M
162422,Gordon Kennedy,M
59760,Veysel Diker,F
1896212,Luke Porter,M
386,Peter Vaughan,M
1262984,Emilia Pieske,F
1224846,Tyler Hynes,F
32225,Lindsay Crouse,F
29459,Patrick Bergin,M
2505,James Cromwell,M
4391,Charles Dance,M
1339199,Gaia Wise,F
1673650,Darrick Hurst,M
1181412,Hilary Martin,F
1445721,Lucia Rossi,F
52885,Ritchie Montgomery,M
43775,Jane Lynch,F
576545,Arne Ragneborn,M
987050,Joseph Buloff,M
66914,Manolo Cardona,M
83264,Katarzyna Figura,F
213488,Kôji Shitara,F
101742,Leonard Mudie,M
27319,Christoph Waltz,M
53862,Kaley Cuoco,F
214117,Brady Moffatt,F
126453,Nobu Kanaoka,F
1411787,Jonah Calderini,F
7497,Holt McCallany,M
144001,Jacek Braciak,F
92652,Grażyna Błęcka-Kolska,F
1377224,Helen Elswit,F
5470,Kristin Scott Thomas,F
1053347,Damjan Kecojević,F
39002,Freda Jackson,F
1537742,Anna Crossley,F
1331,Hugo Weaving,M
986483,Laura Kohoot,F
1418518,Ben O'Brien,F
44650,Toni Bertorelli,M
47722,George Cole,M
1487561,Konrad Born,F
1611116,Lísa Kristjánsdóttir,F
1180559,Leo Minaya,F
1069702,Brandon Warren,F
1672662,Ash Winfield,F
102429,Roger Corman,M
1214271,John Starks,F
130375,Mark Daniels,F
110735,Lola Mason,F
1134974,Liu Gang,F
1033157,Ayushmann Khurrana,F
519735,Grace Phipps,F
567614,Laura Dickinson,F
41755,Brian Donlevy,M
89666,Michael Siberry,M
41883,Max Thieriot,M
586245,Sándor Horváth,F
1528165,Pamela Thomas,F
65920,J.B. Smoove,M
20888,Rudolf Rhomberg,F
1747680,Wilma Reid,F
948015,Alexandra Balahoutis,F
18269,Brendan Fraser,M
1474066,Steve Turner,F
60205,John Rothman,M
1264261,Rachel Wixom,F
1578343,Mike Vergel,F
96705,Bobby Johnson,M
20300,Eileen Atkins,F
150186,Edith Jefferson,F
18792,Delroy Lindo,M
57167,Jere Burns,M
34902,Jane Horrocks,F
1217685,Alexandra Neil,F
31511,Grant Heslov,M
550169,Meenal,F
1518741,Doria Caron,F
16428,Darren E. Burrows,M
1855554,Jean Minisini,M
440439,Matty Finochio,M
1092176,Gong Xin-Liang,F
23524,Veronica Ferres,F
11805,Frank Whaley,M
94100,Cornelia Guest,F
1255100,Mariko Shinoda,F
976171,Philip Maurice Hayes,M
1196538,Lana Glacose,F
227565,Ronald Bronstein,M
73455,Brad Calcaterra,F
11890,Chris Pedersen,F
1018032,Thor Ramsey,F
221985,Jamie Blackley,M
165738,Cully Richards,M
141619,Claes Eriksson,F
1613308,Nelly Jamarani,F
985275,Christian Rub,M
2098,Carleton Young,M
76547,Aksel Hennie,M
1379106,Leah Teweles,F
1791953,Rene Frank,F
185460,Mark Lewis Jones,M
1653350,Sergei Ashurov,F
206,Jim Carrey,M
78882,Carlos Bardem,M
1900940,Jorg Beutnagel,F
1803090,Holly Bluett,F
194899,Maria Charles,F
884,Steve Buscemi,M
1127186,Graham Payn,M
115711,Stanley Unwin,M
210126,Michaela McManus,F
94889,Joanna Moore,F
1079329,Armando Bottin,F
1787560,Larri Thomas,F
16418,Casey Kasem,M
549318,Jon Norman Schneider,F
51813,Prunella Gee,F
1574353,Mrs. Joseph Welch,F
165370,Margaret Fairchild,F
67978,Ona Grauer,F
51881,Ronald Fraser,M
1526157,Timothy DeLaGhetto,F
46937,Ellen Farner,F
216,Josh Flitter,M
142198,Charlie Sotelo,F
663,William Hootkins,M
13242,Paul Giamatti,M
73088,Peter Dalle,M
3483,Antonio de la Torre,M
53602,Linda Hart,F
1462728,Robert Shepard,F
1727514,Yury Eller,M
3196,Juliette Lewis,F
16165,Jon Lovitz,M
1436913,Sara Castro,F
74337,Dana Snyder,M
1073870,Brian Copeland,F
165899,Simon Cowell,M
127135,Robert Grubb,M
6863,Kevin Dillon,M
577683,Cayce Mell,F
967133,Ruth Robinson,M
69232,Bob Rock,F
17933,Paul Perri,M
1380563,Shogo Tanikawa,F
20124,Gene Tierney,F
129842,Greta Chi,F
1892776,Sarah Buckley,F
31508,Reed Diamond,M
27980,Edith Scob,F
22603,Arthur Shields,M
45747,Jaap Spijkers,F
1222969,Jon Lindstrom,M
103,Mark Ruffalo,M
3087,Robert Duvall,M
113563,Rhys Coiro,M
225642,Brandon Gibson,M
932623,Santiago Quintero,F
106631,Betty Ann Davies,F
10924,Henry Daniell,M
1268846,Daniel Padilla,F
67153,David Tristan Birkin,F
