movieId,movieName,movieDuration,movieBudget,movieReleaseDate
39314,The Immature,108,0,01-21-2011
16564,A Sister's Revenge,90,0,04-27-2013
41075,Elvira Madigan,91,0,04-24-1967
360626,The Best Offer,124,13500000,01-01-2013
20862,Manhattan Murder Mystery,104,13500000,08-18-1993
9352,Hacking Democracy,82,0,01-01-2006
220504,The Snow Walker,103,0,01-01-2003
38546,Company Limited,110,0,09-24-1971
414771,Amityville 3-D,105,0,11-18-1983
212778,Tanguy,108,0,11-21-2001
9082,Little Voice,97,0,11-05-1998
169813,Mo Mandel: Negative Reinforcement,67,0,11-03-2016
110160,Megafault,90,1200000,10-10-2009
66668,Kidnapping Mr. Heineken,95,0,03-12-2015
87852,Pepe,157,0,12-21-1960
84330,The Legend of Tarzan,109,180000000,06-29-2016
345661,Jules and Dolores,84,0,09-08-2016
288788,Merry Madagascar,30,0,11-16-2009
32037,The Quack,128,0,04-12-1982
4925,Love on Sunday,89,0,07-22-2006
67962,Questioning Darwin,56,0,02-10-2014
43931,Killer,97,0,09-14-1994
50697,Valley of the Dolls,123,5000000,12-27-1967
84176,Champs de Mars,1,0,08-21-1900
230836,Summer in February,101,0,06-13-2013
25699,The Third Wheel,87,0,05-31-2002
14741,Louise Brooks: Looking for Lulu,60,0,05-27-1998
105885,The Color of Pomegranates,79,0,10-01-1969
22615,Voracious,104,11178,09-05-2012
19365,Mighty Joe Young,94,94,07-27-1949
24619,Winter in Wartime,103,4000000,11-17-2008
39064,We Never Die!,0,0,01-15-1993
55344,Prescription: Murder,0,0,02-20-1968
424643,Smoke Signals,89,0,01-16-1998
17009,EuroTrip,93,25000000,02-20-2004
27191,Voodoo Tiger,67,0,11-15-1952
323315,Three Wise Guys,90,0,11-30-2005
133123,The Last Band in Lebanon,98,0,10-13-2016
403357,Chef,114,11000000,05-08-2014
336660,Blind Spot: Hitler's Secretary,90,0,02-10-2002
270463,Short Term 12,96,0,08-23-2013
8764,Laurence Anyways,168,9500000,05-18-2012
45757,The Shrink Is In,87,6000000,08-01-2001
318,Microwave Massacre,76,0,08-31-1983
67313,Room 237,102,0,10-26-2012
38190,Salam Neighbor,75,0,06-20-2015
13296,But Always,106,0,09-04-2014
38743,The Cassandra Crossing,129,0,12-18-1976
14373,Dead Bang,105,0,03-24-1989
39278,A Slipping Down Life,109,0,01-22-1999
416390,My Soul to Take,107,25000000,10-08-2010
290098,Nowhere to Go,89,0,12-02-1958
167683,Bestiary,72,0,10-19-2012
95140,Levitated Mass,88,0,06-20-2013
189586,The Man on the Roof,110,0,09-30-1976
20529,The Goodbye Girl,111,0,11-30-1977
356201,eCupid,95,0,06-23-2011
35044,Kiss Kiss (Bang Bang),101,0,11-07-2001
39211,Foreign Exchange,85,1000000,09-09-2008
296834,Blind Horizon,99,5000000,12-14-2003
4518,Joni's Promise,83,0,04-26-2005
346672,Boys on the Run,114,0,01-30-2010
14458,Bad Ben,86,300,10-05-2016
71449,Jetsons: The Movie,82,0,06-06-1990
116385,The Greatest Show on Earth,152,4000000,01-10-1952
27522,You're Ugly Too,81,0,02-07-2015
77925,The Last Days of Pompeii,88,0,08-13-1913
5965,1898. Our Last Men in the Philippines,105,0,12-02-2016
72412,Mediterranea,107,0,09-02-2015
298662,How I Learned to Love Women,110,0,11-02-1966
30587,Top Secret!,90,9000000,06-08-1984
113700,Saving Sarah Cain,103,2349352,08-19-2007
107321,The Million Dollar Hotel,122,8000000,02-09-2000
31506,One Wild Oat,77,0,05-16-1951
65020,The Hire: Ticker,11,0,01-01-2002
99536,Hokkabaz,122,0,10-20-2006
64015,The Dukes,96,0,04-23-2007
106685,Death Wish 2,88,2000000,02-20-1982
248574,Missing,118,0,06-12-2008
136087,Dugma: The Button,58,0,01-01-2016
125527,The Handmaiden,145,8575000,06-01-2016
179288,Reaching for the Moon,118,0,02-09-2013
429070,Detention,98,5000000,07-05-2003
45801,In the Border States,16,0,06-13-1910
277967,Sita Sings the Blues,82,0,02-11-2008
103635,Collective Invention,92,0,09-14-2015
74183,Full Body Massage,93,0,10-01-1995
85834,W.W. and the Dixie Dancekings,91,0,05-21-1975
253270,An Alternative Reality: The Football Manager Documentary,72,0,10-07-2014
222858,Elizabeth,124,30000000,09-13-1998
46558,Underworld: Blood Wars,91,35000000,11-28-2016
100341,Altered,88,8000000,01-01-2006
253154,M.D. Geist II: Death Force,45,0,03-12-1996
2268,Let No Man Write My Epitaph,105,0,11-10-1960
37735,Waxworks,83,0,11-13-1924
55335,Lola,98,0,01-01-1970
34494,Scorcher,91,0,01-01-2003
56500,Brass Target,111,0,12-22-1978
72152,A Visit with Truman Capote,29,0,01-01-1966
70587,Aziz Ansari: Intimate Moments for a Sensual Evening,56,0,01-19-2010
38274,Lady of Vengeance,73,0,08-01-1957
18404,Crossplot,96,0,11-25-1969
2262,Die Nibelungen: Siegfried,140,0,02-13-1924
213917,The Taint,75,0,01-01-2010
128899,Satanis: The Devil's Mass,86,0,03-01-1970
146203,An Autumn's Tale,98,0,07-16-1987
53318,Paris by Night,100,0,01-03-2012
9359,Barely Lethal,96,0,04-30-2015
96771,The Giant King,96,0,10-04-2012
68193,The Other,105,0,05-26-1999
229194,Blackbird,108,475000,03-12-2007
6,Ismael's Ghosts,110,0,05-17-2017
128062,Joan of Paris,91,0,01-20-1942
38273,Life Eternal,123,0,03-05-2015
262137,The Perfect Nanny,90,0,03-15-2000
48150,Vieraalla Maalla,0,0,12-19-2003
45958,Méditerranée,45,0,04-23-1963
26942,Kelly & Cal,107,0,03-07-2014
43409,A Bucket of Blood,83,0,09-12-1995
17199,Sins of My Father,94,0,12-10-2009
51429,Nicky's Family,96,0,01-04-2011
260409,Imperial Dreams,87,0,01-20-2014
82626,The Golden Compass,113,180000000,12-04-2007
794,Easy A,92,8000000,09-10-2010
50085,An Enemy of the People,0,0,01-21-2005
15142,Sorry if I Love You,105,0,01-25-2008
32263,They Call Us Misfits,100,12000,03-25-1968
258947,Aarakshan,164,0,08-12-2011
109261,Spooky Buddies,88,0,09-20-2011
158870,Seven Girlfriends,0,0,11-06-1999
33994,National Lampoon's Cattle Call,83,0,06-01-2006
17478,Veronika Voss,104,0,02-08-1982
143777,Every Other Weekend,104,0,08-28-1990
69850,Bardelys the Magnificent,90,0,09-30-1926
145677,The Last Exorcism Part II,88,5000000,02-28-2013
84178,The Fairy King Of Ar,91,0,01-01-1998
25868,Maverick,127,0,05-20-1994
359983,God's Gift To Women,72,0,04-13-1931
65142,The Perfect Teacher,90,0,09-12-2010
1907,Kamikaze,94,0,03-28-2014
329865,Judgment Night,110,0,10-15-1993
16839,They All Lie,75,0,03-28-2009
9899,Calling Dr. Death,63,0,12-17-1943
29871,Overheard 3,131,0,05-30-2014
39545,A Heart in Winter,105,0,09-02-1992
155426,Biutiful,148,0,10-20-2010
26355,Amy's Orgasm,87,0,03-08-2001
21967,Traceless,90,0,03-10-2010
200016,La Moitié gauche du frigo,90,0,09-13-2000
61095,Female Yakuza Tale,86,0,06-06-1973
58197,Barricade,75,0,03-24-1950
19969,16-love,89,0,01-20-2012
137499,The Omen,111,2800000,06-06-1976
131837,Ruby Gentry,82,525000,12-25-1952
27450,Dream a Little Dream,114,0,03-03-1989
14237,David Cross: Let America Laugh,93,0,11-04-2003
11683,Deadly Virtues: Love. Honour. Obey.,0,0,09-28-2015
63710,On Air,89,0,01-11-2012
85860,Newlyweeds,87,0,09-18-2013
2135,ivans xtc.,94,0,09-12-2000
50225,Dhoom,124,1500000,08-27-2004
21038,The Killings at Outpost Zeta,89,0,02-25-1980
18710,The Mystic Masseur,117,0,01-01-2001
200558,Savage Three,84,0,09-20-1975
25055,Black Rock,83,0,01-21-2012
215471,Aladin,132,0,10-29-2009
319993,The Lion Guard: Return of the Roar,44,0,11-22-2015
139325,The Most Charming and Attractive,89,0,06-06-1985
59974,The Beach,119,40000000,02-11-2000
45777,Arrival,113,47000000,11-10-2016
407430,G:MT Greenwich Mean Time,117,0,10-01-1999
292,The Producers,134,45000000,12-25-2005
176339,Santo vs. the Vampire Women,89,0,10-11-1962
249719,TiMER,99,0,05-14-2009
231082,Anioł w Krakowie,0,0,09-20-2002
42084,For Keeps,98,0,01-15-1988
114514,Late Autumn,128,0,11-13-1960
214671,Tamas and Juli,70,0,12-18-1997
244046,The Turning Point,85,0,11-15-1952
212713,A Beautiful Life,81,0,08-14-2008
24057,Skeleton Crew,90,0,01-01-2009
92586,Foreverland,93,0,06-15-2012
16323,The Reluctant Saint,105,0,12-03-1962
64650,Chicago Joe and the Showgirl,103,0,05-16-1990
10020,Brainscan,96,0,04-22-1994
72886,Land of the Dead,93,15000000,06-24-2005
3016,Honey 2,110,0,06-23-2011
40243,The FP,82,0,03-13-2011
10972,The Time Machine,96,80000000,03-04-2002
11870,A Rumor of Angels,106,0,09-08-2000
27085,Andersonville,167,0,03-03-1996
18426,Capone,101,970000,04-16-1975
5187,Kara,7,0,05-08-2012
31243,Transmorphers,86,0,06-26-2007
151727,Gold Raiders,56,0,09-09-1951
53211,Aferim!,108,1379375,01-22-2015
64076,Made in Mexico,98,2000000,09-21-2012
1690,Genius Within: The Inner Life of Glenn Gould,113,0,09-13-2009
41670,The Beautiful Story,210,0,03-18-1992
85511,A Gathering of Cats,1,0,01-01-2007
87489,Dave Chappelle's Block Party,100,3000000,09-12-2005
387893,Mary and Martha,90,0,03-01-2013
16204,Facing Fear,23,0,07-13-2013
322745,Gingerdead Man vs. Evil Bong,80,0,10-29-2013
84192,Cal,102,0,08-24-1984
149336,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,72,0,12-01-1977
158114,Spinning Plates,98,0,10-25-2013
383567,10 Minutes,91,0,04-24-2014
44565,Kisses For My President,113,0,08-21-1964
84839,Wyrd Sisters,140,0,05-18-1997
170657,Love in Rome,0,0,11-24-1960
75626,The Rose,125,9250000,11-07-1979
268712,Sartana the Gravedigger,102,0,11-20-1969
11528,Beauty and the Beast,84,25000000,11-13-1991
9519,Mortal Kombat: The Journey Begins,54,0,08-28-1995
20543,Dr. Jekyll and Mr. Hyde,67,0,03-18-1920
13051,Heavenly Forest,116,0,10-28-2006
14071,Session 9,100,1500000,08-10-2001
312813,Big Fat Liar,88,15000000,02-08-2002
94478,The Land That Time Forgot,90,1500000,08-13-1975
28796,Daisy,110,0,03-09-2006
25413,Three of Hearts,110,0,04-30-1993
17821,The Robot vs. The Aztec Mummy,65,0,07-17-1958
30675,Trembling Before G-d,0,0,12-06-2001
43734,One Froggy Evening,7,0,12-30-1955
13368,Weird Woman,64,0,03-02-1944
373348,Hostel,94,4800000,01-06-2005
348689,A Stranger Among Us,110,0,07-17-1992
294795,California Dreaming,92,0,04-01-1979
25902,Document of the Dead,91,0,06-21-1985
38879,Ice Age: The Great Egg-Scapade,25,0,03-20-2016
44085,The Girl in the Park,109,0,09-09-2007
198469,Counting,111,50000,02-09-2015
47467,Escape Fire: The Fight to Rescue American Healthcare,100,0,10-05-2012
44662,The Challenge... A Tribute to Modern Art,104,0,12-05-1974
13691,The Case of the Black Cat,66,0,10-31-1936
39029,Theo Von: No Offense,66,0,02-26-2016
367275,Khatta Meetha,155,7500000,07-23-2010
51352,The Comic,94,0,11-19-1969
74558,Journey to the West: Conquering the Demons,110,0,02-01-2013
228066,For the Love of a Dog,90,1000000,03-01-2008
18995,Allerleirauh,0,0,12-26-2012
13193,The Sandlot,101,0,04-07-1993
26596,Chopper,94,0,06-21-2000
390592,Steven Wright: When the Leaves Blow Away,78,0,10-21-2006
70202,Max Payne,100,35000000,10-15-2008
143883,Dostana,142,10000000,11-13-2008
15577,6 Desires,85,0,10-16-2014
397717,You Instead,80,0,09-16-2011
382597,Yakuza: Like a Dragon,110,0,03-03-2007
61888,The Suspect,85,0,12-01-1944
28219,Crossworlds,90,0,10-30-1996
65881,Planet Hulk,81,0,02-02-2010
377206,Witch Hunt,91,0,01-01-2008
13019,White Christmas,120,0,10-13-1954
8049,Author: The JT LeRoy Story,110,0,01-22-2016
160844,Memories of the Sword,121,0,08-13-2015
295595,The 9th Life of Louis Drax,108,0,09-01-2016
46278,Just Sex and Nothing Else,97,0,12-08-2005
58882,The Beaches of Agnès,110,0,12-17-2008
47501,The Yacoubian Building,161,0,06-01-2006
65015,Otello,0,0,12-17-1986
384130,Kill Speed,113,0,07-02-2010
138697,47 Samurai,207,0,11-03-1962
52912,Piglet's Big Movie,75,0,03-16-2003
63963,Kill!,115,0,06-22-1968
44255,Jare vs. Cheek,63,0,11-08-2015
145132,Anne Frank Remembered,117,0,06-08-1995
11812,The Sun Behind the Clouds: Tibet's Struggle for Freedom,79,0,01-20-2010
226693,Victor Frankenstein,109,40000000,11-10-2015
14342,D.O.A.,83,0,04-30-1950
84735,Saved!,92,0,01-21-2004
208277,Johnny Guitar,110,0,05-26-1954
764,Adult Life Skills,96,0,06-24-2016
8768,Patty Hearst,108,0,09-23-1988
274820,Den radio,0,0,03-24-2001
12764,Crossing Over,113,25000000,02-27-2009
42678,Barry,104,0,09-10-2016
347123,R.A.I.D. Special Unit,105,0,02-01-2017
28006,Villain,139,0,09-11-2010
162954,Baadasssss!,108,0,01-20-2004
77829,Battlefield Heroes,117,0,01-27-2011
23160,Army Dog,90,0,01-12-2016
402907,Young People Fucking,90,1500000,09-05-2007
82505,The Grocer's Son,96,0,06-15-2007
43889,Una donna per la vita,0,0,09-21-2012
315882,Soaked in Bleach,100,0,06-09-2015
303296,Iphigenia,127,0,09-10-1977
96846,Snow Flower and the Secret Fan,104,134005,07-15-2011
43458,Six Ways to Sunday,97,0,09-01-1997
359641,Sweetie,97,0,09-28-1989
347097,Monkey Planet,180,0,04-02-2014
114246,Don Jon,90,6000000,07-26-2013
31821,Destruction Force,84,0,10-01-1977
13255,Maundy Thursday,120,4,09-14-2006
176983,Off and Running,0,0,04-22-2009
38874,A Heartland Christmas,86,0,12-10-2010
583,The Sweetest Thing,84,43000000,04-12-2002
156225,Spieltrieb,102,0,10-10-2013
13249,Almost Heroes,90,0,05-29-1998
265727,So Fine,90,0,09-25-1981
75012,Wetlands,109,0,08-22-2013
20224,The Evil Dead,85,350000,10-15-1981
133738,The Little Thief,110,0,12-21-1988
43396,4 Minute Mile,96,0,06-05-2014
2800,Missing in Action 2: The Beginning,100,2410000,03-01-1985
18682,The Shanghai Gesture,99,0,12-25-1941
83896,All the Way,132,0,05-23-2016
36337,I See a Dark Stranger,112,0,07-04-1946
57221,Walk Cheerfully,95,0,03-01-1930
27197,A Hole in the Head,54,0,01-01-1998
31534,Werckmeister Harmonies,145,0,07-12-2000
27017,Odd Job,107,0,08-31-2016
262789,House at the End of the Street,101,6900000,09-21-2012
30910,Bonnie Scotland,80,0,08-23-1935
193380,Beaver Trilogy Part IV,0,0,01-23-2015
161816,M for Mother,113,0,10-24-2006
253263,The Swinger,81,0,11-13-1966
1481,Words and Music,120,0,12-31-1948
45938,Argentina,85,0,09-26-2015
149586,Observance,90,0,04-03-2016
84577,Fantasma,63,0,03-23-2006
4923,Now You Know,102,380000,01-01-2002
35188,Conspiracy,90,0,02-15-2008
400329,One Piece Film Z,108,0,12-15-2012
16103,Don't Tempt Me,95,1200000,11-30-2001
11130,Life of Brian,94,4000000,08-17-1979
18930,¡Cuba Sí!,53,0,12-31-1961
54971,Seraphim Falls,115,18000000,09-13-2006
67844,Les Formidables,118,0,06-22-2006
40344,Three Violent People,100,0,02-09-1957
39144,Remember the Daze,101,0,06-10-2007
41668,186 Dollars to Freedom,101,0,09-21-2012
149712,Union Station,81,0,10-04-1950
39936,Rumor Has It...,97,70000000,12-23-2005
42541,Girl Happy,96,0,04-14-1965
26687,Sand Sharks,87,0,12-20-2011
9391,Delusion,100,1000000,06-07-1991
16283,Blood & Donuts,90,0,09-09-1995
423078,An Actor's Revenge,113,0,01-13-1963
177865,Hababam Sınıfı Sınıfta Kaldı,91,0,04-15-1975
23495,For Me and My Gal,104,802000,10-21-1942
81475,Ti ricordi di me?,91,0,04-03-2014
70706,Went to Coney Island on a Mission from God... Be Back by Five,94,0,01-01-1998
352156,Les Misérables,400,0,09-03-2000
52799,Raghu Romeo,96,0,08-14-2003
36392,The Immortalists,78,0,03-08-2014
388586,Metal Skin,115,0,02-21-1994
120077,Sunday Bloody Sunday,110,0,07-01-1971
44718,The Conscientious Objector,101,0,03-01-2004
9527,7 Below,90,6000000,04-16-2012
14695,Zardoz,105,0,02-06-1974
278822,The Disorderly Orderly,89,0,12-16-1964
84184,First Born,86,0,06-19-2016
10228,The Princess Diaries 2: Royal Engagement,113,40000000,08-06-2004
109080,Murder by Contract,81,0,12-01-1958
92506,Dulhe Raja,155,0,07-10-1998
109669,The 2000 Year Old Man,24,0,01-11-1975
34389,Balloon Farm,92,0,03-28-1999
47944,Dragon Ball: Curse of the Blood Rubies,50,0,12-20-1986
279698,Fantozzi The Return,97,0,12-20-1996
129851,In Memory of the Day Passed By,40,0,01-01-1990
20390,All That I Love,95,0,05-13-2009
29257,From the Terrace,149,0,09-09-1960
50461,The Unseeable,100,2000000,11-02-2006
53031,Enduring Love,100,0,11-26-2004
537,Saawariya,142,0,11-07-2007
35838,Narrien Illat,100,0,11-13-1970
62715,The Hour of the Lynx,93,3700000,05-23-2013
83228,The War Tapes,97,0,10-22-2006
224642,Julie Darling,100,2000000,03-01-1983
112705,Very Good Girls,91,0,01-22-2013
95956,Looking for Grace,100,0,01-26-2016
68720,Undertow,100,0,09-23-2009
22994,Kogel-mogel,105,0,08-15-1988
46632,The Love of Ulysses,0,0,03-18-1984
107028,Running Free,81,0,11-11-1999
266782,Get Low,103,7500000,01-22-2010
242475,Ballermann 6,95,0,10-16-1997
179818,Havoc,85,9000000,10-16-2005
125504,Evidence of Blood,0,0,04-13-1998
163978,Celeste & Jesse Forever,91,0,08-03-2012
3054,Pokémon: The First Movie: Mewtwo Strikes Back,75,30000000,07-18-1998
253279,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,95,0,03-11-2006
44687,Four Horsemen,97,0,03-14-2012
10197,The Tenth Man,100,0,12-04-1988
26643,Iraq in Fragments,94,0,01-21-2006
24047,Without a Trace,120,0,02-04-1983
64682,Never Met Picasso,0,0,01-01-1996
38502,A Bullet for a Stranger,94,0,09-23-1971
27300,No Entry,158,0,08-26-2005
213950,Under the Gun,83,0,02-22-1951
318850,Liar Game: The Final Stage,133,0,03-06-2010
12128,Living Free,90,0,12-16-1972
285400,Not Here to Be Loved,93,0,10-12-2005
13805,Tristana,95,0,03-29-1970
38415,Assassination on the Tiber,98,0,10-12-1979
77434,Come and Go,179,0,06-03-2003
11553,The Scarlet Dove,86,0,03-09-1961
48393,The Luck of the Irish,99,0,09-15-1948
30953,The Temptress,117,0,10-03-1926
261818,Tammy and the Doctor,88,0,05-29-1963
4710,The Fighting Seabees,100,0,01-27-1944
107985,Long Live Ghosts!,85,0,11-01-1977
13053,Green Ice,116,0,05-01-1981
35730,The Improv: 50 Years Behind the Brick Wall,60,0,12-06-2013
28874,Boy of the Streets,76,0,12-08-1937
26354,Paid,86,0,12-30-1930
47177,A Christmas Story 2,86,0,09-06-2012
9367,Soundtracker,88,0,05-02-2010
66537,Destination Gobi,90,0,03-20-1953
50754,The Wrecking Crew,105,0,12-30-1968
37799,The Trials of Cate McCall,89,7000000,11-28-2013
11647,The Lost Skeleton Returns Again,93,600,08-17-2010
357681,Nine,112,80000000,12-03-2009
95807,The Magic Sword,80,0,04-01-1962
20439,Alien Nation: Dark Horizon,90,0,10-25-1994
336251,The Great Gatsby,143,105000000,05-10-2013
352334,The Necessities of Life,102,0,08-25-2008
119816,Hair High,78,0,04-17-2004
47084,The Price of Life,41,0,08-12-1987
30931,The Young Messiah,120,18500000,03-10-2016
17287,Night of the Living Dorks,90,4410000,11-03-2004
68635,Out of This World,96,0,07-13-1945
457,Disaster Movie,87,25000000,08-29-2008
37098,Bran Nue Dae,82,7,08-09-2009
267852,What's Cooking?,110,0,01-20-2000
15292,Millennium Mambo,119,0,10-31-2001
17238,Kidnapped,85,0,06-17-2010
73621,Björk: Volumen,64,0,01-01-1999
67941,Glass Chin,87,0,04-19-2014
54690,Masculin Féminin,110,0,03-22-1966
13597,The World's End,109,20000000,07-18-2013
43256,Bolt,98,150000000,11-21-2008
45318,Amateur Porn Star Killer 3: The Final Chapter,78,0,01-13-2009
160128,Summer Wars,114,0,08-01-2009
37629,Surfwise,93,0,01-01-2007
12543,Devil's Playground,93,2400000,08-21-2010
238636,El Mariachi,81,220000,09-04-1992
382751,The Disenchanted,78,0,10-31-1990
2517,7 Plus Seven,52,0,01-01-1970
11822,The Social Network,120,40000000,09-30-2010
72331,Infernal Affairs II,119,0,10-01-2003
5086,Hitting the Apex,138,0,09-02-2015
4564,Ricochet,91,0,11-30-2011
80555,The Anarchist Cookbook,101,0,06-06-2002
235984,California City,84,0,10-24-2014
243940,November Rule,94,0,02-14-2015
104081,Kiss and Run,88,0,10-25-2002
48301,Little Dorrit,452,0,10-26-2008
19167,Dark Night of the Scarecrow,96,0,10-24-1981
9387,Poultrygeist: Night of the Chicken Dead,103,0,12-26-2006
116811,Women in Cellblock 9,75,0,03-17-1978
74836,Sissi,102,0,12-22-1955
10586,The Last Truck: Closing of a GM Plant,40,0,09-07-2009
35701,Black Mountain Side,99,0,10-26-2014
441881,Step Into Liquid,87,0,08-05-2003
59053,The Belly of an Architect,118,0,09-23-1987
44214,Night Patrol,87,0,11-16-1984
14196,Max & Co,76,0,09-08-2007
128639,Virgin Stripped Bare by Her Bachelors,126,0,05-27-2000
20223,Labyrinth,101,25000000,06-27-1986
12198,Autumn Leaves,107,0,08-01-1956
43110,Isle of Flowers,13,0,09-06-1989
37351,Sawney: Flesh of Man,89,0,08-22-2012
25571,Angel Cop,180,0,10-31-1989
7364,Breaking News,90,0,06-10-2004
32695,The Purge: Anarchy,104,9000000,07-17-2014
42615,Junction 48,97,0,02-13-2016
37413,Nobody Knows,141,0,08-07-2004
69794,Nekromantik,75,0,05-27-1987
6934,Abraham Lincoln: Vampire Hunter,94,69000000,06-20-2012
50213,Ator IV: The Hobgoblin,94,0,01-01-1990
293380,Sex and the City,145,65000000,05-12-2008
107828,Wind Across the Everglades,93,0,09-11-1958
64167,Goliyon Ki Raasleela Ram-Leela,150,0,11-15-2013
21052,The Lazarus Effect,83,3300000,01-29-2015
72753,The Lighthouse,109,0,04-16-1998
32901,Return to the 36th Chamber,99,0,08-24-1980
340194,Second In Command,91,0,05-02-2006
38363,Conan the Barbarian,129,20000000,04-02-1982
377196,Berberian Sound Studio,92,0,08-30-2012
2577,Idaho Transfer,86,0,06-15-1973
21467,The Ghost and the Darkness,109,50000000,10-11-1996
19562,Gumball 3000: The Movie,98,0,01-01-2003
61473,Tubelight,136,0,06-23-2017
275985,The Raffle,93,0,11-15-1991
331592,Black Swan,108,13000000,12-02-2010
261820,Garden Party,88,0,07-11-2008
54804,Kounterfeit,90,0,11-15-1996
2752,Bad Girls,100,0,03-09-2007
22455,Flight of the Red Balloon,117,3000000,05-17-2007
173456,The Mating Game,96,0,04-29-1959
36095,The Mystery of the Yellow Room,118,0,06-11-2003
59435,Drive,100,3500000,08-06-1997
